model,layer,speaker,style,fileid,score
hubert_frame100h,13,ex01,read-whisper,ex01_whisper_00369.wav,10.467492175571492
hubert_frame100h,13,ex01,read-whisper,ex01_whisper_00359.wav,11.122823744665178
hubert_frame100h,13,ex01,read-whisper,ex01_whisper_00366.wav,10.51516124742216
hubert_frame100h,13,ex01,read-whisper,ex01_whisper_00363.wav,10.574599056920936
hubert_frame100h,13,ex01,read-whisper,ex01_whisper_00376.wav,8.261763358007292
hubert_frame100h,13,ex01,read-whisper,ex01_whisper_00373.wav,9.861330049177818
hubert_frame100h,13,ex01,read-whisper,ex01_whisper_00379.wav,9.909476553340124
hubert_frame100h,13,ex01,read-whisper,ex01_whisper_00364.wav,9.538670900731953
hubert_frame100h,13,ex01,read-whisper,ex01_whisper_00378.wav,11.37434484579342
hubert_frame100h,13,ex01,read-whisper,ex01_whisper_00372.wav,9.77328530716106
hubert_frame100h,13,ex01,read-whisper,ex01_whisper_00362.wav,9.26579270210713
hubert_frame100h,13,ex01,read-whisper,ex01_whisper_00360.wav,10.5973307389243
hubert_frame100h,13,ex01,read-whisper,ex01_whisper_00367.wav,9.584909426359198
hubert_frame100h,13,ex01,read-happy,ex01_happy_00373.wav,7.117879009175925
hubert_frame100h,13,ex01,read-happy,ex01_happy_00378.wav,6.778011934351982
hubert_frame100h,13,ex01,read-happy,ex01_happy_00363.wav,7.7993578645335395
hubert_frame100h,13,ex01,read-happy,ex01_happy_00379.wav,6.887590697179217
hubert_frame100h,13,ex01,read-happy,ex01_happy_00374.wav,6.976760125679309
hubert_frame100h,13,ex01,read-happy,ex01_happy_00367.wav,8.876350921665464
hubert_frame100h,13,ex01,read-happy,ex01_happy_00361.wav,6.196127037934867
hubert_frame100h,13,ex01,read-happy,ex01_happy_00365.wav,7.19344487720754
hubert_frame100h,13,ex01,read-happy,ex01_happy_00371.wav,7.70790220967483
hubert_frame100h,13,ex01,read-happy,ex01_happy_00359.wav,7.197754756396746
hubert_frame100h,13,ex01,read-happy,ex01_happy_00369.wav,7.734914230275893
hubert_frame100h,13,ex01,read-happy,ex01_happy_00380.wav,7.202536241427253
hubert_frame100h,13,ex01,read-happy,ex01_happy_00377.wav,7.667085458498271
hubert_frame100h,13,ex01,read-happy,ex01_happy_00366.wav,7.1791512080951785
hubert_frame100h,13,ex01,read-happy,ex01_happy_00362.wav,6.951645321341816
hubert_frame100h,13,ex01,read-happy,ex01_happy_00372.wav,6.77865270780936
hubert_frame100h,13,ex01,read-happy,ex01_happy_00358.wav,7.123715492339895
hubert_frame100h,13,ex01,read-happy,ex01_happy_00375.wav,7.248297575490119
hubert_frame100h,13,ex01,read-happy,ex01_happy_00370.wav,8.007580661915409
hubert_frame100h,13,ex01,read-happy,ex01_happy_00364.wav,6.970459367170127
hubert_frame100h,13,ex01,read-happy,ex01_happy_00368.wav,6.7589019429564905
hubert_frame100h,13,ex01,read-happy,ex01_happy_00357.wav,8.000211605251579
hubert_frame100h,13,ex01,read-happy,ex01_happy_00376.wav,7.713027639660837
hubert_frame100h,13,ex01,read-happy,ex01_happy_00360.wav,7.004234439961804
hubert_frame100h,13,ex01,conv-sad,ex04-ex01_sympathetic-sad_008-ex01_sad_css004.wav,10.507457797828668
hubert_frame100h,13,ex01,conv-sad,ex04-ex01_sympathetic-sad_008-ex01_sad_css003.wav,12.138384875202965
hubert_frame100h,13,ex01,conv-sad,ex04-ex01_sympathetic-sad_008-ex01_sad_css000.wav,12.399357935022126
hubert_frame100h,13,ex01,conv-sad,ex04-ex01_sympathetic-sad_008-ex01_sad_css005.wav,11.314713045251311
hubert_frame100h,13,ex01,conv-sad,ex04-ex01_sympathetic-sad_008-ex01_sad_css002.wav,11.784876002317858
hubert_frame100h,13,ex01,conv-sad,ex04-ex01_sympathetic-sad_008-ex01_sad_css001.wav,11.264171167109572
hubert_frame100h,13,ex01,conv-sad,ex04-ex01_sympathetic-sad_008-ex01_sad_css006.wav,12.363721390162434
hubert_frame100h,13,ex01,conv-child,ex04-ex01_childdir-child_001-ex01_child_css002.wav,10.630792273601012
hubert_frame100h,13,ex01,conv-child,ex04-ex01_childdir-child_001-ex01_child_css003.wav,9.73162505168531
hubert_frame100h,13,ex01,conv-child,ex04-ex01_childdir-child_001-ex01_child_css005.wav,10.68571973348792
hubert_frame100h,13,ex01,conv-child,ex04-ex01_childdir-child_001-ex01_child_css006.wav,9.129382423823063
hubert_frame100h,13,ex01,conv-child,ex04-ex01_childdir-child_001-ex01_child_css001.wav,10.246671851902976
hubert_frame100h,13,ex01,conv-child,ex04-ex01_childdir-child_001-ex01_child_css004.wav,11.52243201978022
hubert_frame100h,13,ex01,conv-child,ex04-ex01_childdir-child_001-ex01_child_css000.wav,9.646377656144956
hubert_frame100h,13,ex01,conv-child,ex04-ex01_childdir-child_001-ex01_child_css007.wav,9.540908082733855
hubert_frame100h,13,ex01,conv-angry,ex03-ex01_angry_006-ex01_angry_css001.wav,10.6735369794749
hubert_frame100h,13,ex01,conv-angry,ex03-ex01_angry_006-ex01_angry_css003.wav,8.095675764357738
hubert_frame100h,13,ex01,conv-angry,ex03-ex01_angry_006-ex01_angry_css002.wav,7.427610447141744
hubert_frame100h,13,ex01,conv-angry,ex03-ex01_angry_006-ex01_angry_css000.wav,9.000583563189041
hubert_frame100h,13,ex01,conv-angry,ex03-ex01_angry_006-ex01_angry_css004.wav,8.305763457239486
hubert_frame100h,13,ex01,conv-default,ex01-ex02_default_008-ex01_default_css001.wav,7.383743208125719
hubert_frame100h,13,ex01,conv-default,ex01-ex02_default_008-ex01_default_css002.wav,8.204476589526642
hubert_frame100h,13,ex01,conv-default,ex01-ex02_default_008-ex01_default_css003.wav,7.978096974526164
hubert_frame100h,13,ex01,conv-default,ex01-ex02_default_008-ex01_default_css000.wav,7.663044435421496
hubert_frame100h,13,ex01,conv-default,ex01-ex02_default_008-ex01_default_css004.wav,7.650425298802217
hubert_frame100h,13,ex01,conv-calm,ex03-ex01_calm_001-ex01_calm_css002.wav,8.232179280411016
hubert_frame100h,13,ex01,conv-calm,ex03-ex01_calm_001-ex01_calm_css000.wav,7.040848292184662
hubert_frame100h,13,ex01,conv-calm,ex03-ex01_calm_001-ex01_calm_css001.wav,7.704732566640153
hubert_frame100h,13,ex01,read-narration,ex01_narration_longform_00001_rss003.wav,6.668020431237669
hubert_frame100h,13,ex01,read-narration,ex01_narration_longform_00001_rss002.wav,7.364234160856785
hubert_frame100h,13,ex01,read-sad,ex01_sad_00375.wav,6.398570865709746
hubert_frame100h,13,ex01,read-sad,ex01_sad_00367.wav,7.956727986553422
hubert_frame100h,13,ex01,read-sad,ex01_sad_00377.wav,7.174555484503122
hubert_frame100h,13,ex01,read-sad,ex01_sad_00364.wav,6.42252000227983
hubert_frame100h,13,ex01,read-sad,ex01_sad_00360.wav,7.062483188108163
hubert_frame100h,13,ex01,read-sad,ex01_sad_00376.wav,7.243334995001216
hubert_frame100h,13,ex01,read-sad,ex01_sad_00380.wav,6.943632020099019
hubert_frame100h,13,ex01,read-sad,ex01_sad_00379.wav,6.596391110922346
hubert_frame100h,13,ex01,read-sad,ex01_sad_00358.wav,7.466456367950157
hubert_frame100h,13,ex01,read-sad,ex01_sad_00374.wav,6.506875971325716
hubert_frame100h,13,ex01,read-sad,ex01_sad_00370.wav,8.102991566433731
hubert_frame100h,13,ex01,read-sad,ex01_sad_00362.wav,6.646517897285596
hubert_frame100h,13,ex01,read-sad,ex01_sad_00378.wav,7.259378613358749
hubert_frame100h,13,ex01,read-sad,ex01_sad_00369.wav,7.14349195804898
hubert_frame100h,13,ex01,read-sad,ex01_sad_00365.wav,6.614981603101974
hubert_frame100h,13,ex01,read-sad,ex01_sad_00363.wav,7.539299734588128
hubert_frame100h,13,ex01,read-sad,ex01_sad_00368.wav,6.97067165808487
hubert_frame100h,13,ex01,read-sad,ex01_sad_00359.wav,7.413929015872751
hubert_frame100h,13,ex01,read-sad,ex01_sad_00366.wav,6.759869229731582
hubert_frame100h,13,ex01,read-sad,ex01_sad_00361.wav,6.638349865863049
hubert_frame100h,13,ex01,read-sad,ex01_sad_00371.wav,6.675773905192888
hubert_frame100h,13,ex01,read-sad,ex01_sad_00373.wav,7.013830782890836
hubert_frame100h,13,ex01,read-sad,ex01_sad_00372.wav,8.06886669795055
hubert_frame100h,13,ex01,conv-confused,ex03-ex01_confused_001-ex01_confused_css001.wav,7.939423721138669
hubert_frame100h,13,ex01,conv-confused,ex03-ex01_confused_001-ex01_confused_css000.wav,8.959968037003076
hubert_frame100h,13,ex01,conv-confused,ex03-ex01_confused_001-ex01_confused_css002.wav,8.082968037074188
hubert_frame100h,13,ex01,conv-childdir,ex04-ex01_child-childdir_005-ex01_childdir_css002.wav,8.139629354750522
hubert_frame100h,13,ex01,conv-childdir,ex04-ex01_child-childdir_005-ex01_childdir_css007.wav,9.032514745954437
hubert_frame100h,13,ex01,conv-childdir,ex04-ex01_child-childdir_005-ex01_childdir_css006.wav,7.391497758367051
hubert_frame100h,13,ex01,conv-childdir,ex04-ex01_child-childdir_005-ex01_childdir_css001.wav,9.289677563718982
hubert_frame100h,13,ex01,conv-childdir,ex04-ex01_child-childdir_005-ex01_childdir_css003.wav,8.599369240286585
hubert_frame100h,13,ex01,conv-childdir,ex04-ex01_child-childdir_005-ex01_childdir_css000.wav,9.076580195339051
hubert_frame100h,13,ex01,conv-childdir,ex04-ex01_child-childdir_005-ex01_childdir_css004.wav,7.48470113621726
hubert_frame100h,13,ex01,conv-childdir,ex04-ex01_child-childdir_005-ex01_childdir_css005.wav,11.4468059803239
hubert_frame100h,13,ex01,read-confused,ex01_confused_00373.wav,7.122210726596206
hubert_frame100h,13,ex01,read-confused,ex01_confused_00374.wav,8.434568565735567
hubert_frame100h,13,ex01,read-confused,ex01_confused_00378.wav,8.519542957685905
hubert_frame100h,13,ex01,read-confused,ex01_confused_00376.wav,6.96391279418622
hubert_frame100h,13,ex01,read-confused,ex01_confused_00377.wav,8.132334489128878
hubert_frame100h,13,ex01,read-confused,ex01_confused_00372.wav,8.394637462645797
hubert_frame100h,13,ex01,read-confused,ex01_confused_00371.wav,7.510866937745635
hubert_frame100h,13,ex01,read-confused,ex01_confused_00367.wav,9.893623845598396
hubert_frame100h,13,ex01,read-confused,ex01_confused_00375.wav,7.874710695452685
hubert_frame100h,13,ex01,read-confused,ex01_confused_00380.wav,8.209161057194752
hubert_frame100h,13,ex01,read-confused,ex01_confused_00368.wav,6.982977989576686
hubert_frame100h,13,ex01,read-confused,ex01_confused_00379.wav,9.222325846100102
hubert_frame100h,13,ex01,read-confused,ex01_confused_00370.wav,9.243110529959802
hubert_frame100h,13,ex01,read-confused,ex01_confused_00369.wav,9.577336068174208
hubert_frame100h,13,ex01,read-confused,ex01_confused_00366.wav,7.799552023674741
hubert_frame100h,13,ex01,conv-laughing,ex04-ex01_laughing_003-ex01_laughing_css005.wav,8.47108614964755
hubert_frame100h,13,ex01,conv-laughing,ex04-ex01_laughing_003-ex01_laughing_css003.wav,8.696094320215055
hubert_frame100h,13,ex01,conv-laughing,ex04-ex01_laughing_003-ex01_laughing_css006.wav,8.224908486155849
hubert_frame100h,13,ex01,conv-laughing,ex03-ex01_laughing_005-ex01_laughing_css001.wav,8.604190963607056
hubert_frame100h,13,ex01,conv-laughing,ex04-ex01_laughing_003-ex01_laughing_css001.wav,8.789116277834337
hubert_frame100h,13,ex01,conv-laughing,ex03-ex01_laughing_005-ex01_laughing_css005.wav,8.692707521792654
hubert_frame100h,13,ex01,conv-laughing,ex03-ex01_laughing_005-ex01_laughing_css004.wav,8.457845499363684
hubert_frame100h,13,ex01,conv-laughing,ex04-ex01_laughing_003-ex01_laughing_css000.wav,9.972971806552668
hubert_frame100h,13,ex01,conv-laughing,ex03-ex01_laughing_005-ex01_laughing_css000.wav,9.218494493497516
hubert_frame100h,13,ex01,conv-laughing,ex04-ex01_laughing_003-ex01_laughing_css002.wav,8.635359572273563
hubert_frame100h,13,ex01,conv-laughing,ex04-ex01_laughing_003-ex01_laughing_css004.wav,8.860419505578925
hubert_frame100h,13,ex01,conv-laughing,ex03-ex01_laughing_005-ex01_laughing_css002.wav,9.072666664117095
hubert_frame100h,13,ex01,conv-laughing,ex03-ex01_laughing_005-ex01_laughing_css003.wav,8.008264934383291
hubert_frame100h,13,ex01,read-default,ex01_default_00373.wav,6.341529227552696
hubert_frame100h,13,ex01,read-default,ex01_default_00362.wav,6.48108962014835
hubert_frame100h,13,ex01,read-default,ex01_default_00360.wav,6.630926502295674
hubert_frame100h,13,ex01,read-default,ex01_default_00361.wav,7.65475405628814
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00187.wav,7.115023500021058
hubert_frame100h,13,ex01,read-default,ex01_default_00358.wav,5.96462895331785
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00188.wav,6.603060341499428
hubert_frame100h,13,ex01,read-default,ex01_default_00366.wav,6.871076832209501
hubert_frame100h,13,ex01,read-default,ex01_default_00379.wav,6.654275453136742
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00190.wav,7.395416936249513
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00194.wav,6.858519422429343
hubert_frame100h,13,ex01,read-default,ex01_default_00367.wav,8.384512510434337
hubert_frame100h,13,ex01,read-default,ex01_default_00376.wav,6.588272213915117
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00195.wav,7.073992461831795
hubert_frame100h,13,ex01,read-default,ex01_default_00375.wav,6.198072102352942
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00186.wav,7.67194486017749
hubert_frame100h,13,ex01,read-default,ex01_default_essentials_00038.wav,6.815237275443764
hubert_frame100h,13,ex01,read-default,ex01_default_00363.wav,7.875502785983359
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00199.wav,6.9777133750416285
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00185.wav,6.225172152406369
hubert_frame100h,13,ex01,read-default,ex01_default_essentials_00037.wav,6.603761354006473
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00191.wav,6.749216271531613
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00192.wav,7.338753382638186
hubert_frame100h,13,ex01,read-default,ex01_default_00359.wav,7.655824842796314
hubert_frame100h,13,ex01,read-default,ex01_default_00372.wav,7.2275200411988605
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00193.wav,7.186891383956367
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00196.wav,7.459086818924
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00197.wav,8.080740138758706
hubert_frame100h,13,ex01,read-default,ex01_default_00365.wav,6.993837634606396
hubert_frame100h,13,ex01,read-default,ex01_default_essentials_00039.wav,6.835616062043111
hubert_frame100h,13,ex01,read-default,ex01_default_00380.wav,6.730297430571299
hubert_frame100h,13,ex01,read-default,ex01_default_essentials_00040.wav,7.845093464696926
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00200.wav,7.057496784562692
hubert_frame100h,13,ex01,read-default,ex01_default_00368.wav,7.10913776977375
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00184.wav,6.871183491066274
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00183.wav,8.782909175579974
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00198.wav,9.07778895285868
hubert_frame100h,13,ex01,read-default,ex01_default_longform_00001_rss003.wav,6.281879953754688
hubert_frame100h,13,ex01,read-default,ex01_default_00370.wav,8.536691456577076
hubert_frame100h,13,ex01,read-default,ex01_default_emphasis_00189.wav,7.104423645050579
hubert_frame100h,13,ex01,read-default,ex01_default_00377.wav,7.469078482129152
hubert_frame100h,13,ex01,read-default,ex01_default_00378.wav,6.453100464509861
hubert_frame100h,13,ex01,read-default,ex01_default_00371.wav,7.201088758097193
hubert_frame100h,13,ex01,read-default,ex01_default_00374.wav,6.117113123178392
hubert_frame100h,13,ex01,read-default,ex01_default_00369.wav,7.671157405039252
hubert_frame100h,13,ex01,read-default,ex01_default_00364.wav,6.896944101304017
hubert_frame100h,13,ex01,read-default,ex01_default_longform_00001_rss002.wav,7.293916333993274
hubert_frame100h,13,ex01,conv-disgusted,ex04-ex01_disgusted_001-ex01_disgusted_css001.wav,8.709792527120992
hubert_frame100h,13,ex01,conv-disgusted,ex03-ex01_disgusted_007-ex01_disgusted_css000.wav,8.85723863862083
hubert_frame100h,13,ex01,conv-disgusted,ex03-ex01_disgusted_007-ex01_disgusted_css002.wav,9.201842083839251
hubert_frame100h,13,ex01,conv-disgusted,ex03-ex01_disgusted_007-ex01_disgusted_css003.wav,8.649060780693373
hubert_frame100h,13,ex01,conv-disgusted,ex04-ex01_disgusted_001-ex01_disgusted_css002.wav,9.71780957887914
hubert_frame100h,13,ex01,conv-disgusted,ex03-ex01_disgusted_007-ex01_disgusted_css001.wav,7.922832956618193
hubert_frame100h,13,ex01,conv-disgusted,ex04-ex01_disgusted_001-ex01_disgusted_css004.wav,9.472740430013667
hubert_frame100h,13,ex01,conv-disgusted,ex04-ex01_disgusted_001-ex01_disgusted_css003.wav,9.755531593386804
hubert_frame100h,13,ex01,conv-disgusted,ex04-ex01_disgusted_001-ex01_disgusted_css000.wav,10.206757476283943
hubert_frame100h,13,ex01,conv-disgusted,ex04-ex01_disgusted_001-ex01_disgusted_css005.wav,8.787709661043776
hubert_frame100h,13,ex01,conv-desire,ex03-ex01_desire_004-ex01_desire_css006.wav,8.714554910620397
hubert_frame100h,13,ex01,conv-desire,ex03-ex01_desire_004-ex01_desire_css005.wav,7.3489002660796
hubert_frame100h,13,ex01,conv-desire,ex03-ex01_desire_004-ex01_desire_css007.wav,7.85536871024448
hubert_frame100h,13,ex01,conv-desire,ex03-ex01_desire_004-ex01_desire_css004.wav,8.654422446587533
hubert_frame100h,13,ex01,conv-fast,ex01-ex02_fast_003-ex01_fast_css005.wav,7.8804628459470525
hubert_frame100h,13,ex01,conv-fast,ex01-ex02_fast_003-ex01_fast_css000.wav,8.896320244796147
hubert_frame100h,13,ex01,conv-fast,ex01-ex02_fast_003-ex01_fast_css004.wav,7.613025434841138
hubert_frame100h,13,ex01,conv-fast,ex01-ex02_fast_003-ex01_fast_css002.wav,10.245004488005948
hubert_frame100h,13,ex01,conv-fast,ex01-ex02_fast_003-ex01_fast_css003.wav,8.036263163633631
hubert_frame100h,13,ex01,conv-fast,ex01-ex02_fast_003-ex01_fast_css001.wav,8.752788593031905
hubert_frame100h,13,ex01,conv-projected,ex01-ex02_projected_005-ex01_projected_css004.wav,11.436977346113844
hubert_frame100h,13,ex01,conv-projected,ex01-ex02_projected_005-ex01_projected_css005.wav,9.637744179039116
hubert_frame100h,13,ex01,conv-projected,ex01-ex02_projected_005-ex01_projected_css003.wav,11.805233792423838
hubert_frame100h,13,ex01,conv-projected,ex01-ex02_projected_005-ex01_projected_css007.wav,9.584699100944174
hubert_frame100h,13,ex01,conv-projected,ex01-ex02_projected_005-ex01_projected_css000.wav,9.540901599942908
hubert_frame100h,13,ex01,conv-projected,ex01-ex02_projected_005-ex01_projected_css002.wav,10.381970866911866
hubert_frame100h,13,ex01,conv-projected,ex01-ex02_projected_005-ex01_projected_css001.wav,10.243761059342145
hubert_frame100h,13,ex01,conv-projected,ex01-ex02_projected_005-ex01_projected_css006.wav,11.77062762646276
hubert_frame100h,13,ex01,conv-awe,ex03-ex01_awe_001-ex01_awe_css000.wav,7.752097202692082
hubert_frame100h,13,ex01,conv-awe,ex03-ex01_awe_001-ex01_awe_css002.wav,6.705172077172437
hubert_frame100h,13,ex01,conv-awe,ex03-ex01_awe_001-ex01_awe_css003.wav,8.918128842971361
hubert_frame100h,13,ex01,conv-awe,ex03-ex01_awe_001-ex01_awe_css001.wav,7.847890389418506
hubert_frame100h,13,ex01,conv-awe,ex03-ex01_awe_001-ex01_awe_css004.wav,8.307928272929553
hubert_frame100h,13,ex01,conv-animaldir,ex04-ex01_animal-animaldir_007-ex01_animaldir_css002.wav,9.41070789034202
hubert_frame100h,13,ex01,conv-animaldir,ex04-ex01_animal-animaldir_007-ex01_animaldir_css004.wav,8.067398303490338
hubert_frame100h,13,ex01,conv-animaldir,ex04-ex01_animal-animaldir_007-ex01_animaldir_css000.wav,9.221720543652786
hubert_frame100h,13,ex01,conv-animaldir,ex04-ex01_animal-animaldir_007-ex01_animaldir_css003.wav,10.71196388380987
hubert_frame100h,13,ex01,conv-animaldir,ex04-ex01_animal-animaldir_007-ex01_animaldir_css007.wav,7.299027057984716
hubert_frame100h,13,ex01,conv-animaldir,ex04-ex01_animal-animaldir_007-ex01_animaldir_css006.wav,8.000214563610884
hubert_frame100h,13,ex01,conv-animaldir,ex04-ex01_animal-animaldir_007-ex01_animaldir_css001.wav,8.028587397369712
hubert_frame100h,13,ex01,conv-animaldir,ex04-ex01_animal-animaldir_007-ex01_animaldir_css005.wav,9.139544797274802
hubert_frame100h,13,ex01,conv-enunciated,ex03-ex01_enunciated_001-ex01_enunciated_css004.wav,7.744238846840918
hubert_frame100h,13,ex01,conv-enunciated,ex03-ex01_enunciated_001-ex01_enunciated_css005.wav,7.36633541150685
hubert_frame100h,13,ex01,conv-enunciated,ex03-ex01_enunciated_001-ex01_enunciated_css007.wav,7.792525900149685
hubert_frame100h,13,ex01,conv-enunciated,ex01-ex02_enunciated_001-ex01_enunciated_css003.wav,8.515727930588595
hubert_frame100h,13,ex01,conv-enunciated,ex03-ex01_enunciated_001-ex01_enunciated_css006.wav,7.225783892013329
hubert_frame100h,13,ex01,conv-enunciated,ex01-ex02_enunciated_001-ex01_enunciated_css004.wav,7.658569218990554
hubert_frame100h,13,ex01,conv-enunciated,ex01-ex02_enunciated_001-ex01_enunciated_css005.wav,9.454898651642768
hubert_frame100h,13,ex01,conv-enunciated,ex03-ex01_enunciated_001-ex01_enunciated_css003.wav,7.948732022561253
hubert_frame100h,13,ex01,conv-enunciated,ex01-ex02_enunciated_001-ex01_enunciated_css006.wav,8.483633612096657
hubert_frame100h,13,ex01,read-laughing,ex01_laughing_00371.wav,7.991771023014861
hubert_frame100h,13,ex01,read-laughing,ex01_laughing_00366.wav,7.99409913895239
hubert_frame100h,13,ex01,read-laughing,ex01_laughing_00379.wav,7.856961602191804
hubert_frame100h,13,ex01,read-laughing,ex01_laughing_00380.wav,8.075279436969561
hubert_frame100h,13,ex01,read-laughing,ex01_laughing_00367.wav,9.249838824248627
hubert_frame100h,13,ex01,read-laughing,ex01_laughing_00375.wav,8.507320623488264
hubert_frame100h,13,ex01,read-laughing,ex01_laughing_00370.wav,8.153341113608445
hubert_frame100h,13,ex01,read-laughing,ex01_laughing_00373.wav,6.992890121910496
hubert_frame100h,13,ex01,read-laughing,ex01_laughing_00376.wav,9.683500801527662
hubert_frame100h,13,ex01,read-laughing,ex01_laughing_00369.wav,10.01164443249572
hubert_frame100h,13,ex01,read-laughing,ex01_laughing_00374.wav,8.078576438582909
hubert_frame100h,13,ex01,read-laughing,ex01_laughing_00377.wav,8.793671976588783
hubert_frame100h,13,ex01,read-laughing,ex01_laughing_00368.wav,9.94043948675627
hubert_frame100h,13,ex01,read-laughing,ex01_laughing_00372.wav,8.65216084339141
hubert_frame100h,13,ex01,read-laughing,ex01_laughing_00365.wav,10.093845910268234
hubert_frame100h,13,ex01,read-laughing,ex01_laughing_00378.wav,8.281868581891734
hubert_frame100h,13,ex01,read-enunciated,ex01_enunciated_00366.wav,7.447190726272895
hubert_frame100h,13,ex01,read-enunciated,ex01_enunciated_00372.wav,6.776711354469215
hubert_frame100h,13,ex01,read-enunciated,ex01_enunciated_00371.wav,7.483887264037701
hubert_frame100h,13,ex01,read-enunciated,ex01_enunciated_00377.wav,8.578147792871087
hubert_frame100h,13,ex01,read-enunciated,ex01_enunciated_00373.wav,7.176132199891089
hubert_frame100h,13,ex01,read-enunciated,ex01_enunciated_00369.wav,7.87566038252535
hubert_frame100h,13,ex01,read-enunciated,ex01_enunciated_00376.wav,6.614009422191207
hubert_frame100h,13,ex01,read-enunciated,ex01_enunciated_00367.wav,8.979742574952544
hubert_frame100h,13,ex01,read-enunciated,ex01_enunciated_00379.wav,7.360719002101114
hubert_frame100h,13,ex01,read-enunciated,ex01_enunciated_00378.wav,8.143443106286032
hubert_frame100h,13,ex01,read-enunciated,ex01_enunciated_00374.wav,7.139480023481393
hubert_frame100h,13,ex01,read-enunciated,ex01_enunciated_00380.wav,7.114150911982623
hubert_frame100h,13,ex01,read-enunciated,ex01_enunciated_00368.wav,6.428541550136732
hubert_frame100h,13,ex01,read-enunciated,ex01_enunciated_00370.wav,8.102147383468147
hubert_frame100h,13,ex01,read-enunciated,ex01_enunciated_00375.wav,6.790431967984933
hubert_frame100h,13,ex01,conv-whisper,ex01-ex02_whisper_004-ex01_whisper_css002.wav,9.11531706273653
hubert_frame100h,13,ex01,conv-whisper,ex01-ex02_whisper_004-ex01_whisper_css003.wav,9.626368968715235
hubert_frame100h,13,ex01,conv-whisper,ex01-ex02_whisper_004-ex01_whisper_css001.wav,9.491746633089868
hubert_frame100h,13,ex01,conv-whisper,ex01-ex02_whisper_004-ex01_whisper_css000.wav,9.18867160386744
hubert_frame100h,13,ex01,conv-narration,ex04-ex01_narration_001-ex01_narration_css000.wav,7.185318439149839
hubert_frame100h,13,ex01,conv-narration,ex04-ex01_narration_001-ex01_narration_css001.wav,7.39930489388207
hubert_frame100h,13,ex01,conv-nonverbal,ex03-ex01_nonverbal_011-ex01_nonverbal_css002.wav,8.483093522521058
hubert_frame100h,13,ex01,conv-nonverbal,ex03-ex01_nonverbal_011-ex01_nonverbal_css001.wav,7.814831775092488
hubert_frame100h,13,ex01,conv-nonverbal,ex03-ex01_nonverbal_011-ex01_nonverbal_css000.wav,8.509152159401642
hubert_frame100h,13,ex02,conv-happy,ex04-ex02_happy_012-ex02_happy_css002.wav,8.461260034853323
hubert_frame100h,13,ex02,conv-happy,ex04-ex02_happy_012-ex02_happy_css000.wav,8.90992630693023
hubert_frame100h,13,ex02,conv-happy,ex04-ex02_happy_012-ex02_happy_css009.wav,9.060732882643876
hubert_frame100h,13,ex02,conv-happy,ex04-ex02_happy_012-ex02_happy_css005.wav,10.912652998529229
hubert_frame100h,13,ex02,conv-happy,ex04-ex02_happy_012-ex02_happy_css006.wav,9.711239478825346
hubert_frame100h,13,ex02,conv-happy,ex04-ex02_happy_012-ex02_happy_css001.wav,9.07057075206822
hubert_frame100h,13,ex02,conv-happy,ex04-ex02_happy_012-ex02_happy_css003.wav,11.806550857755436
hubert_frame100h,13,ex02,conv-happy,ex04-ex02_happy_012-ex02_happy_css008.wav,11.554665522341534
hubert_frame100h,13,ex02,conv-happy,ex04-ex02_happy_012-ex02_happy_css004.wav,10.968443127714323
hubert_frame100h,13,ex02,conv-happy,ex04-ex02_happy_012-ex02_happy_css007.wav,7.323903651081125
hubert_frame100h,13,ex02,conv-sarcastic,ex04-ex02_sarcastic_001-ex02_sarcastic_css002.wav,9.323943333204175
hubert_frame100h,13,ex02,conv-sarcastic,ex04-ex02_sarcastic_001-ex02_sarcastic_css001.wav,7.710102563734026
hubert_frame100h,13,ex02,conv-sarcastic,ex04-ex02_sarcastic_001-ex02_sarcastic_css003.wav,8.726467819173285
hubert_frame100h,13,ex02,conv-sarcastic,ex04-ex02_sarcastic_001-ex02_sarcastic_css000.wav,9.47787569304569
hubert_frame100h,13,ex02,conv-sarcastic,ex04-ex02_sarcastic_001-ex02_sarcastic_css004.wav,8.368647311468711
hubert_frame100h,13,ex02,conv-animal,ex03-ex02_animaldir-animal_010-ex02_animal_css008.wav,8.35643890367788
hubert_frame100h,13,ex02,conv-animal,ex03-ex02_animaldir-animal_010-ex02_animal_css000.wav,13.951930825179929
